country_code,postal_code,latitude,longitude,region_id
ZAF,3818,-29.0167,31.5833,Gingindlovu
ZAF,3820,-28.8833,31.4667,Eshowe
ZAF,3830,-28.8833,31.4667,Eshowe
ZAF,3835,-28.5833,31.3833,Melmoth
ZAF,3836,-27.9,31.65,Nongoma
ZAF,3837,-28.5833,31.3833,Melmoth
ZAF,3838,-28.3333,31.4167,Ulundi
ZAF,3850,-28.5833,31.3833,Eshowe||Melmoth
ZAF,3855,-28.6167,31.0833,Nkandla
ZAF,3856,-28.4334,31.2583,Mahlabatini||Nkandla
ZAF,3857,-28.5833,31.3833,Melmoth
ZAF,3858,-28.6167,31.0833,Nkandla
ZAF,3859,-28.6167,31.0833,Nkandla
ZAF,3865,-28.25,31.4333,Mahlabatini
ZAF,3866,-27.9,31.65,Nongoma
ZAF,3867,-28.95,31.75,Mtunzini
ZAF,3871,-27.9833,31.3833,Ceza
ZAF,3875,-28.75,31.9,Empangeni
ZAF,3879,-28.75,31.9,Empangeni
ZAF,3880,-28.75,31.8999,Empangeni
ZAF,3881,-28.75,31.9,Empangeni
ZAF,3882,-28.75,31.9,Empangeni
ZAF,3884,-28.75,31.9,Empangeni
ZAF,3886,-28.7767,31.9,Kwadlangezwa
ZAF,3887,-28.8833,31.9,Esikhawini
ZAF,3900,-28.7901,32.0971,Richardsbaai||Empangeni||Richards Bay
ZAF,3902,-28.8,32.1,Richards Bay
ZAF,3903,-28.8,32.1,Richards Bay
ZAF,3904,-28.8,32.1,Richards Bay
ZAF,3910,-28.75,31.9,Empangeni
ZAF,3915,-28.6,32.0833,Kwambonambi
ZAF,3920,-28.75,31.9,Empangeni
ZAF,3925,-28.4167,32.1833,Mtubatuba
ZAF,3930,-28.4167,32.1833,Mtubatuba
ZAF,3934,-27.9833,32.0,Nongoma
ZAF,3935,-28.4167,32.1833,Mtubatuba
ZAF,3936,-28.4167,32.1833,St Lucia Estuary||Mtubatuba
ZAF,3937,-28.1333,31.8667,Hlabisa
ZAF,3938,-27.9,31.65,Nongoma
ZAF,3940,-28.4167,32.1833,Mtubatuba
ZAF,3950,-28.0333,32.2833,Hluhluwe||Nongoma
ZAF,3960,-28.0333,32.2833,Hluhluwe
ZAF,3964,-27.1333,31.9833,Ingwavuma
ZAF,3965,-28.1834,31.9666,Mkuze||Empangeni
ZAF,3966,-27.6167,32.0333,Mkuze
ZAF,3967,-27.6167,32.0333,Mkuze
ZAF,3968,-27.1333,31.9833,Ingwavuma
ZAF,3970,-27.5667,32.0833,Ubombo||Empangeni
ZAF,3972,-27.6167,32.0333,Mkuze
ZAF,3974,-27.6167,32.0333,Mbazwana||Mkuze
ZAF,3975,-27.6167,32.0333,Mkuze
ZAF,3976,-27.6167,32.0333,Mkuze
ZAF,3977,-27.1333,31.9833,Ingwavuma
ZAF,3978,-27.5278,32.0333,Kwangkwanase
ZAF,3979,-27.6167,32.0333,Mkuze
ZAF,3980,-27.6167,32.0333,Mkuze
ZAF,3982,-27.4333,32.0667,Jozini
ZAF,3983,-27.4333,32.0667,Jozini
ZAF,3984,-27.4333,32.0667,Jozini
ZAF,3985,-27.4333,32.0667,Jozini
ZAF,3986,-27.4333,32.0667,Jozini
ZAF,3987,-27.4333,32.0667,Jozini
ZAF,3988,-27.4833,32.5833,Mbazwana
ZAF,3989,-27.4333,32.0667,Jozini
ZAF,4000,-29.85,31.0167,Durban
ZAF,4001,-29.8561,31.0352,Durban
ZAF,4004,-29.85,31.0167,Yellowwood Park||Durban
ZAF,4005,-29.85,31.0167,Durban
ZAF,4006,-29.85,31.0167,Durban
ZAF,4007,-29.85,31.0167,Durban
ZAF,4008,-29.85,31.0167,Durban
ZAF,4011,-29.85,31.0167,Durban
ZAF,4013,-29.85,31.0167,Durban
ZAF,4014,-29.85,31.0167,Durban
ZAF,4015,-29.85,31.0167,Durban
ZAF,4016,-29.85,31.0167,Durban
ZAF,4017,-29.85,31.0167,Durban
ZAF,4018,-29.85,31.0167,Durban
ZAF,4019,-29.8,31.0333,Durban North
ZAF,4021,-29.7167,31.0667,Umhlanga Rocks
ZAF,4022,-29.85,31.0167,Durban
ZAF,4023,-29.85,31.0167,Durban
ZAF,4024,-29.85,31.0167,Durban
ZAF,4025,-29.85,31.0167,Durban
ZAF,4026,-29.85,31.0167,Durban
ZAF,4027,-29.9,30.975,Lamontville||Durban
ZAF,4028,-29.85,31.0167,Durban
ZAF,4029,-29.85,31.0167,Durban
ZAF,4030,-33.55,18.5833,Chatsworth
ZAF,4031,-29.9667,30.8833,Umlazi
ZAF,4032,-28.6056,30.0278,Kwa-Mashu||Kwazimele||Inanda
ZAF,4034,-29.85,31.0167,Durban
ZAF,4035,-29.85,31.0167,Durban||Marble Ray
ZAF,4036,-29.85,31.0167,Durban
ZAF,4037,-29.85,31.0167,Marble Ray||Durban
ZAF,4038,-29.85,31.0167,Durban
ZAF,4039,-29.85,31.0167,Marble Ray
ZAF,4050,-29.95,30.95,Mobeni
ZAF,4051,-29.8,31.0333,Durban North||Durban-Noord||Durban
ZAF,4052,-29.85,31.0167,Bluff||Durban
ZAF,4053,-29.85,31.0167,Durban
ZAF,4054,-33.55,18.5833,Chatsworth
ZAF,4056,-29.85,31.0167,Durban
ZAF,4057,-29.85,31.0167,Durban
ZAF,4058,-29.85,31.0167,Durban
ZAF,4059,-29.85,31.0167,Durban
ZAF,4060,-29.85,31.0167,Durban
ZAF,4061,-29.85,31.0167,Durban
ZAF,4062,-29.85,31.0167,Durban
ZAF,4063,-29.85,31.0167,Durban
ZAF,4064,-29.85,31.0167,Durban
ZAF,4065,-29.85,31.0167,Durban
ZAF,4066,-29.9667,30.8833,Isipingo||Umlazi||Ntokozweni
ZAF,4067,-29.85,31.0167,Durban
ZAF,4068,-29.775,31.025,Mount Edgecombe||Phoenix||Durban
ZAF,4069,-29.85,31.0167,Durban
ZAF,4070,-29.85,31.0167,Durban
ZAF,4071,-29.85,31.0167,Durban
ZAF,4072,-29.9,30.9667,Rossburgh
ZAF,4074,-29.85,31.0167,Durban
ZAF,4075,-29.85,31.0167,Durban
ZAF,4078,-29.85,31.0167,Durban
ZAF,4079,-29.8667,30.9333,Queensburgh
ZAF,4080,-29.85,31.0167,Phoenix||Durban
ZAF,4082,-29.85,30.9833,Mayville
ZAF,4083,-29.85,31.0167,Durban
ZAF,4084,-33.55,18.5833,Chatsworth
ZAF,4085,-29.85,31.0167,Durban
ZAF,4087,-33.55,18.5833,Chatsworth
ZAF,4088,-29.95,30.95,Mobeni
ZAF,4089,-29.9084,30.95,Ntokozweni||Umlazi
ZAF,4090,-29.85,31.0167,Durban
ZAF,4091,-29.85,31.0,Durban||Mayville||Dormerton
ZAF,4092,-29.9,30.9833,Durban||Mobeni||Marianhill||Chatsworth
ZAF,4093,-29.8333,30.9333,Shallcross||Pinetown||Durban||Northdene||Queensburgh
ZAF,4094,-29.875,30.9917,Rossburgh||Durban
ZAF,4098,-29.8,31.0333,Durban North
ZAF,4099,-26.0667,29.2,Phoenix
ZAF,4100,-30.05,30.8833,Amanzimtoti
ZAF,4101,-29.85,31.0167,Durban
ZAF,4104,-29.85,31.0167,Durban
ZAF,4105,-29.9833,30.7,Umbumbulu
ZAF,4106,-29.9833,30.7,Umbumbulu
ZAF,4109,-29.9333,30.9833,Jacobs
ZAF,4110,-29.9833,30.9333,Isipingo
ZAF,4111,-29.9833,30.9333,Isipingo
ZAF,4113,-29.9833,30.9333,Isipingo
ZAF,4115,-29.9833,30.95,Isipingo Beach
ZAF,4120,-30.05,30.8833,Amanzimtoti
ZAF,4125,-30.05,30.8833,Amanzimtoti
ZAF,4126,-30.0733,30.8767,Amanzimtoti||Illovo Beach||Umbogintwini||Doonside||Winklespruit
ZAF,4132,-33.55,18.5833,Chatsworth
ZAF,4133,-29.9833,30.9416,Isipingo||Isipingo Beach
ZAF,4135,-30.05,30.8833,Amanzimtoti
ZAF,4136,-30.05,30.8833,Amanzimtoti
ZAF,4137,-29.85,31.0167,Durban
ZAF,4138,-29.95,30.9333,Mayville||Dormerton
ZAF,4139,-30.05,30.8833,Bluff
ZAF,4140,-30.05,30.8833,Amanzimtoti
ZAF,4142,-29.8472,23.3388,Chatsworth||Marianhill
ZAF,4144,-29.9667,30.8833,Umlazi
ZAF,4145,-30.075,30.8666,Winklespruit||Amanzimtoti
ZAF,4146,-26.2,28.1,Malvern||Rossburgh
ZAF,4147,-26.1167,28.0917,Northdene||Pinetown||Queensburgh||Chatsworth||Malvern
ZAF,4148,-29.9667,30.8833,Umlazi
ZAF,4150,-30.05,30.8833,Amanzimtoti
ZAF,4153,-29.9833,30.9333,Isipingo
ZAF,4155,-30.05,30.8833,Amanzimtoti
ZAF,4156,-27.8834,30.1166,Phoenix||Mount Edgecombe
ZAF,4157,-26.0667,29.2,Phoenix
ZAF,4158,-26.0667,29.2,Phoenix
ZAF,4160,-30.05,30.8833,Amanzimtoti
ZAF,4162,-29.644,30.7233,Yellowwood Park||Durban
ZAF,4163,-29.4379,30.4299,Yellowwood Park
ZAF,4170,-30.2,30.8,Umkomaas
ZAF,4171,-30.2,30.8,Umkomaas
ZAF,4180,-30.2833,30.75,Scottburgh
ZAF,4181,-30.2833,30.75,Scottburgh
ZAF,4182,-30.2833,30.75,Scottburgh
ZAF,4183,-30.2833,30.75,Scottburgh
ZAF,4184,-30.2833,30.75,Pennington||Scottburgh
ZAF,4185,-30.3666,30.7,Ifafa Beach||Scottburgh
ZAF,4186,-30.2833,30.75,Scottburgh
ZAF,4200,-30.3167,30.6667,Umzinto||Hibberdene
ZAF,4201,-30.3167,30.6667,Umzinto
ZAF,4202,-30.3167,30.6667,Umzinto
ZAF,4204,-30.3167,30.6667,Umzinto
ZAF,4207,-30.3167,30.6667,Umzinto
ZAF,4215,-30.4167,30.6833,Sezela
ZAF,4220,-30.5833,30.5833,Hibberdene
ZAF,4221,-30.5833,30.5833,Hibberdene
ZAF,4225,-30.6167,30.55,Umzumbe
ZAF,4226,-30.75,30.45,Port Shepstone
ZAF,4227,-30.6167,30.55,Umzumbe
ZAF,4230,-30.6667,30.5,Anerley
ZAF,4235,-30.7167,30.4667,Umtentweni
ZAF,4240,-30.775,30.4334,Shelly Beach||Port Shepstone
ZAF,4241,-30.75,30.45,Port Shepstone
ZAF,4242,-30.75,30.45,Ndwedwe||Port Shepstone
ZAF,4243,-30.75,30.45,Port Shepstone
ZAF,4246,-30.7536,30.4476,Mehlomnyama||Port Shepstone
ZAF,4247,-30.75,30.45,Port Shepstone
ZAF,4249,-30.75,30.45,Port Shepstone
ZAF,4250,-30.75,30.45,Port Shepstone
ZAF,4251,-30.75,30.45,Port Shepstone
ZAF,4260,-30.7833,30.1333,Izingolweni
ZAF,4261,-30.7833,30.1333,Izingolweni
ZAF,4265,-30.8,30.4167,Shelly Beach
ZAF,4270,-31.4,26.5833,Uvongo
ZAF,4275,-30.85,30.3667,Margate
ZAF,4276,-30.85,30.3667,Manaba Beach||Margate
ZAF,4277,-30.9166,30.3166,Margate
ZAF,4278,-30.9166,30.3,Munster||Margate
ZAF,4280,-30.85,30.3667,Margate
ZAF,4281,-30.85,30.3667,Margate
ZAF,4295,-31.05,30.2167,Port Edward
ZAF,4300,-26.0667,29.2,Phoenix
ZAF,4301,-29.7,31.0333,Mount Edgecombe
ZAF,4302,-26.0667,29.2,Phoenix
ZAF,4309,-26.1167,28.05,Durban||Inanda||Phoenix
ZAF,4310,-29.7666,30.975,Durban||Inanda
ZAF,4319,-29.6834,31.0584,Umhlanga Rocks||Verulam
ZAF,4321,-29.7167,31.0667,Umhlanga Rocks
ZAF,4339,-29.65,31.05,Verulam
ZAF,4340,-29.65,31.05,Verulam
ZAF,4341,-29.5,30.9333,Ndwedwe
ZAF,4342,-29.5,30.9333,Ndwedwe
ZAF,4343,-29.65,31.05,Verulam
ZAF,4344,-29.65,31.05,Verulam
ZAF,4345,-29.65,31.05,Verulam
ZAF,4350,-29.7167,31.0667,Umhlanga Rocks
ZAF,4359,-29.75,30.9833,Kwamashu||Durban||Kwa-Mashu
ZAF,4360,-29.8,31.0,Durban||Kwamashu||Kwa-Mashu
ZAF,4361,-29.8167,31.0056,Kwa-Mashu
ZAF,4362,-29.85,31.0167,Durban
ZAF,4364,-29.8167,31.0056,Kwa-Mashu
ZAF,4380,-29.575,31.1333,Maidstone||Tongaat
ZAF,4390,-29.5833,31.1333,Tongaat
ZAF,4391,-29.114,30.6772,Umhlali
ZAF,4399,-29.4623,30.0775,Maidstone||Tongaat||Ndwedwe||Hambanathi Heights||Desainagar
ZAF,4400,-29.5833,31.1333,Tongaat||Hambanathi Heights
ZAF,4401,-29.5833,31.1333,Tongaat
ZAF,4402,-29.5833,31.1333,Tongaat
ZAF,4403,-29.5833,31.1333,Tongaat
ZAF,4404,-29.5833,31.1333,Tongaat
ZAF,4405,-29.5833,31.1333,Desainagar||Tongaat
ZAF,4406,-29.5833,31.1333,Maidstone||Tongaat
ZAF,4420,-29.4254,30.9658,Umhlali||Tongaat
ZAF,4430,-29.45,31.2167,Shakaskraal
ZAF,4449,-29.3333,31.3,Stanger
ZAF,4450,-29.3333,31.3,Stanger
ZAF,4451,-29.3333,31.3,Stanger
ZAF,4452,-29.3333,31.3,Stanger
ZAF,4453,-29.3333,31.3,Stanger
ZAF,4454,-29.3333,31.3,Stanger
ZAF,4455,-29.3333,31.3,Stanger
ZAF,4456,-29.3333,31.3,Stanger
ZAF,4457,-29.3333,31.3,Stanger
ZAF,4470,-29.2416,31.1834,Mapumulo||Stanger
ZAF,4480,-26.4,23.25,Darnall
ZAF,4490,-29.3004,31.0491,Mandeni||Stanger
ZAF,4491,-29.2675,30.7982,Mandeni
ZAF,4492,-29.2675,30.7982,Mandeni
ZAF,4642,-30.75,30.45,Port Shepstone
ZAF,4643,-30.5833,29.8833,Harding
ZAF,4680,-30.5833,29.8833,Harding
ZAF,4681,-30.5833,29.8833,Harding
ZAF,4682,-30.7333,30.0333,Nqabeni||Port Shepstone
ZAF,4683,-30.5833,29.8833,Harding
ZAF,4684,-30.5833,29.8833,Harding
ZAF,4685,-30.55,29.4167,Kokstad
ZAF,4687,-30.5833,29.8833,Harding
ZAF,4688,-30.5833,29.8833,Harding
ZAF,4689,-30.5833,29.8833,Harding
ZAF,4693,-30.55,29.4167,Kokstad
ZAF,4700,-30.55,29.4167,Kokstad
ZAF,4706,-30.55,29.4167,Kokstad
ZAF,4710,-30.55,29.4167,Kokstad
ZAF,4730,-30.3333,28.8,Matatiele
ZAF,4731,-30.3333,28.8,Matatiele
ZAF,4735,-30.8,29.3667,Mount Ayliff
ZAF,4736,-30.8,29.3667,Mount Ayliff
ZAF,4737,-30.8,29.3667,Mount Ayliff
ZAF,4738,-30.8,29.3667,Mount Ayliff
ZAF,4740,-30.9166,28.6583,Umtata||Maluti
ZAF,4742,-30.25,28.5333,Maluti
ZAF,4743,-30.25,28.5333,Queen'S Mercy||Queens Mercy
ZAF,4751,-30.6,27.3167,Magadla
ZAF,4752,-30.6,27.3167,Magadla
ZAF,4753,-30.6,27.3167,Magadla
ZAF,4770,-30.6833,28.5167,Mount Fletcher
ZAF,4771,-30.6833,28.5167,Mount Fletcher
ZAF,4772,-30.6833,28.5167,Mount Fletcher
ZAF,4773,-30.6833,28.5167,Mount Fletcher
ZAF,4774,-30.6833,28.5167,Mount Fletcher
ZAF,4776,-30.6833,28.5167,Mount Fletcher
ZAF,4777,-30.6833,28.5167,Mount Fletcher
ZAF,4778,-30.6833,28.5167,Mount Fletcher
ZAF,4780,-30.6833,28.5167,Mount Fletcher
ZAF,4781,-30.6833,28.5167,Mount Fletcher
ZAF,4786,-30.6833,28.5167,Mount Fletcher
ZAF,4788,-30.25,28.5333,Queen'S Mercy
ZAF,4789,-30.6833,28.5167,Mount Fletcher
ZAF,4790,-30.6833,28.5167,Mount Fletcher
ZAF,4800,-30.85,29.85,Bizana
ZAF,4802,-30.85,29.85,Bizana
ZAF,4803,-30.85,29.85,Bizana
ZAF,4804,-30.85,29.85,Bizana
ZAF,4810,-31.0833,29.4833,Flagstaff
ZAF,4811,-31.0833,29.4833,Flagstaff
ZAF,4812,-31.0833,29.4833,Flagstaff
ZAF,4813,-31.0833,29.4833,Flagstaff
ZAF,4814,-31.0833,29.4833,Flagstaff
ZAF,4820,-31.35,29.5833,Lusikisiki
ZAF,4821,-31.0833,29.4833,Flagstaff
ZAF,4822,-31.35,29.5833,Lusikisiki
ZAF,4824,-31.35,29.5833,Lusikisiki
ZAF,4825,-31.35,29.5833,Lusikisiki
ZAF,4828,-31.35,29.5833,Lusikisiki
ZAF,4930,-32.5667,27.4167,Stutterheim
ZAF,4931,-32.8833,27.4,King William'S Town
ZAF,4934,-32.5667,27.4167,Stutterheim
ZAF,4935,-32.5667,27.4167,Stutterheim
ZAF,4950,-32.5833,27.9,Komga
ZAF,4960,-32.3333,28.15,Butterworth
ZAF,4961,-32.3333,28.15,Msobomvu||Butterworth
ZAF,4963,-32.3333,28.15,Butterworth
ZAF,4964,-32.3333,28.15,Ndabakazi
ZAF,4968,-32.3333,28.15,Butterworth
ZAF,4980,-32.5167,28.3167,Kentani
ZAF,4982,-32.5167,28.3167,Kentani
ZAF,4990,-32.2333,28.0667,Nqamakwe
ZAF,4991,-32.2333,28.0667,Nqamakwe
ZAF,4992,-32.2,27.9333,Nqamakwe
ZAF,5000,-32.1,28.3,Idutywa
ZAF,5002,-32.1,28.3,Idutywa
ZAF,5003,-32.1,28.3,Idutywa
ZAF,5004,-32.1,28.3,Idutywa
ZAF,5005,-32.1,28.3,Idutywa
ZAF,5006,-32.1,28.3,Idutywa
ZAF,5007,-32.1,28.3,Idutywa
ZAF,5010,-32.1,28.3,Idutywa
ZAF,5011,-32.1,28.3,Idutywa
ZAF,5012,-32.1,28.3,Idutywa
ZAF,5013,-32.3333,28.15,Butterworth
ZAF,5014,-32.1,28.3,Idutywa
ZAF,5015,-32.1,28.3,Idutywa
ZAF,5016,-32.1,28.3,Idutywa
ZAF,5017,-32.1,28.3,Idutywa
ZAF,5018,-32.1,28.3,Idutywa
ZAF,5019,-32.1,28.3,Idutywa
ZAF,5021,-32.1,28.3,Idutywa
ZAF,5024,-31.7833,28.3,Clarkebury
ZAF,5026,-31.7833,28.3,Clarkebury
ZAF,5035,-31.5833,28.7833,Umtata
ZAF,5040,-32.2667,28.5167,Willowvale
ZAF,5041,-32.2667,28.5167,Willowvale
ZAF,5042,-32.2667,28.5167,Willowvale
ZAF,5043,-30.7167,26.8167,Willowvale
ZAF,5050,-31.6833,28.0,Engcobo
ZAF,5051,-31.6667,28.0,Engcobo
ZAF,5052,-31.6833,28.0,Engcobo
ZAF,5054,-31.6833,28.0,Engcobo
ZAF,5055,-31.6833,28.0,Engcobo
ZAF,5056,-31.6833,28.0,Engcobo
ZAF,5057,-31.6833,28.0,Engcobo
ZAF,5058,-31.6833,28.0,Engcobo
ZAF,5070,-31.9667,28.6833,Elliotdale
ZAF,5072,-31.9667,28.6833,Elliotdale
ZAF,5073,-31.9667,28.6833,Elliotdale
ZAF,5075,-31.9667,28.6833,Elliotdale
ZAF,5079,-31.8167,28.75,Mqanduli
ZAF,5080,-31.8167,28.75,Mqanduli
ZAF,5081,-31.8167,28.75,Mqanduli
ZAF,5082,-31.8167,28.75,Mqanduli
ZAF,5083,-31.8167,28.75,Mqanduli
ZAF,5084,-31.8167,28.75,Mqanduli
ZAF,5085,-31.8167,28.75,Mqanduli
ZAF,5086,-30.9167,28.9833,Mount Frere
ZAF,5087,-30.9167,28.9833,Mount Frere
ZAF,5088,-30.9167,28.9833,Mount Frere
ZAF,5089,-30.9167,28.9833,Mount Frere
ZAF,5090,-30.9167,28.9833,Mount Frere
ZAF,5091,-30.9167,28.9833,Mount Frere
ZAF,5092,-30.9167,28.9833,Mount Frere
ZAF,5093,-30.9167,28.9833,Mount Frere
ZAF,5094,-30.9167,28.9833,Mount Frere
ZAF,5095,-30.9167,28.9833,Mount Frere
ZAF,5096,-30.9167,28.9833,Mount Frere
ZAF,5097,-30.9167,28.9833,Mount Frere
ZAF,5100,-31.5833,28.7833,Umtata
ZAF,5101,-31.5833,28.7833,Umtata
ZAF,5102,-31.5833,28.7833,Umtata
ZAF,5103,-31.5833,28.7833,Umtata
ZAF,5104,-31.5833,28.7833,Umtata
ZAF,5105,-31.5833,28.7833,Umtata
ZAF,5106,-31.5833,28.7833,Umtata
ZAF,5107,-31.5833,28.7833,Umtata
ZAF,5108,-31.5833,28.7833,Umtata
ZAF,5109,-31.5833,28.7833,Umtata
ZAF,5111,-31.5833,28.7833,Umtata
ZAF,5113,-31.5833,28.7833,Umtata
ZAF,5114,-31.5833,28.7833,Umtata
ZAF,5115,-31.5833,28.7833,Umtata
ZAF,5116,-31.5833,28.7833,Umtata
ZAF,5117,-31.5833,28.7833,Umtata
ZAF,5118,-31.9667,28.6833,Elliotdale
ZAF,5120,-31.5833,28.7833,Port St Johns
ZAF,5121,-31.5833,28.7833,Port St Johns
ZAF,5122,-31.5833,28.7833,Port St Johns
ZAF,5127,-31.5833,28.7833,Umtata
ZAF,5129,-31.8167,28.75,Mqanduli
ZAF,5130,-30.9667,29.3,Tabankulu
ZAF,5131,-30.9667,29.3,Tabankulu
ZAF,5132,-30.9667,29.3,Tabankulu
ZAF,5134,-30.9667,29.3,Tabankulu
ZAF,5135,-30.9667,29.3,Tabankulu
ZAF,5136,-30.9667,29.3,Tabankulu
ZAF,5140,-31.6667,29.0333,Ngqeleni
ZAF,5141,-30.9833,29.5167,Ngqeleni
ZAF,5150,-31.6667,29.0333,Ngqeleni
ZAF,5160,-31.5333,29.0167,Libode
ZAF,5161,-31.5333,29.0167,Libode
ZAF,5162,-31.5333,29.0167,Libode
ZAF,5163,-31.5333,29.0167,Libode
ZAF,5170,-31.3167,28.75,Tsolo
ZAF,5171,-31.3167,28.75,Tsolo
ZAF,5174,-31.3167,28.75,Tsolo
ZAF,5180,-31.15,28.8667,Qumbu||Umtata
ZAF,5181,-31.15,28.8667,Qumbu
ZAF,5182,-31.15,28.8667,Qumbu
ZAF,5183,-31.15,28.8667,Qumbu
ZAF,5184,-31.15,28.8667,Qumbu
ZAF,5185,-31.15,28.8667,Qumbu
ZAF,5186,-31.15,28.8667,Qumbu
ZAF,5187,-31.15,28.8667,Qumbu
ZAF,5188,-31.15,28.8667,Qumbu
ZAF,5189,-31.15,28.8667,Qumbu
ZAF,5190,-31.15,28.8667,Qumbu
ZAF,5201,-33.0291,27.9124,East London||Oos-Londen
ZAF,5204,-33.0333,27.9167,East London
ZAF,5205,-33.0333,27.9167,Oos-Londen||East London
ZAF,5206,-33.0333,27.9167,East London
ZAF,5207,-33.0333,27.9167,Oos-Londen||East London
ZAF,5208,-33.0333,27.9167,East London
ZAF,5209,-33.0333,27.9167,Pefferville||East London||Oos-Londen
ZAF,5210,-33.0333,27.9167,East London
ZAF,5211,-33.0333,27.9167,East London
ZAF,5212,-33.0333,27.9167,East London
ZAF,5213,-33.0333,27.9167,East London
ZAF,5214,-33.0333,27.9167,East London
ZAF,5216,-33.0333,27.9167,East London
ZAF,5217,-33.0333,27.9167,East London
ZAF,5218,-33.0333,27.9167,East London
ZAF,5219,-33.0333,27.9167,East London
ZAF,5220,-33.0333,27.9167,East London
ZAF,5221,-32.95,27.7667,Mdantsane
ZAF,5241,-33.0333,27.9167,Nahoon||Oos-Londen||East London
ZAF,5247,-33.0,27.9,Cambridge||East London||Oos-Londen
ZAF,5252,-33.0333,27.9167,East London
ZAF,5253,-33.0333,27.9167,East London
ZAF,5257,-32.9333,28.0167,Gonubie
ZAF,5258,-32.9333,28.0167,Gonubie
ZAF,5259,-33.0333,27.9167,East London
ZAF,5260,-33.0333,27.9167,East London
ZAF,5264,-33.0333,27.9167,East London
ZAF,5265,-33.0333,27.9167,East London
ZAF,5272,-33.0333,27.9167,East London
ZAF,5275,-33.0333,27.9167,Oos-Londen||East London
ZAF,5284,-33.0333,27.9167,East London
ZAF,5288,-33.0333,27.9167,East London
ZAF,5292,-33.0333,27.9167,Oos-Londen||East London
ZAF,5310,-32.3,27.1333,Cathcart
ZAF,5319,-31.9,26.8833,Queenstown
ZAF,5320,-31.9,26.8833,Queenstown
ZAF,5321,-31.9,26.8833,Queenstown
ZAF,5322,-31.9,26.8833,Queenstown
ZAF,5328,-31.9,26.8833,Queenstown
ZAF,5329,-32.0167,27.5833,Cofimvaba
ZAF,5330,-31.9,26.8833,Queenstown
ZAF,5331,-32.0167,27.5833,Cofimvaba
ZAF,5341,-31.7,27.2333,Lady Frere
ZAF,5360,-32.1667,26.8167,Whittlesea
ZAF,5362,-32.1667,26.8167,Whittlesea
ZAF,5364,-32.1667,26.8167,Whittlesea
ZAF,5365,-32.1833,25.6167,Cradock
ZAF,5370,-32.0167,26.2667,Tarkastad
ZAF,5375,-32.0167,27.5833,Cofimvaba
ZAF,5376,-32.0167,27.5833,Cofimvaba
ZAF,5377,-32.0167,27.5833,Cofimvaba
ZAF,5380,-32.0167,27.5833,Cofimvaba
ZAF,5381,-32.0167,27.5833,Cofimvaba
ZAF,5382,-32.0167,27.5833,Cofimvaba
ZAF,5400,-32.0333,27.8,Tsomo
ZAF,5401,-32.0333,27.8,Tsomo
ZAF,5402,-32.0333,27.8,Tsomo
ZAF,5404,-32.0333,27.8,Tsomo
ZAF,5405,-32.0333,27.8,Tsomo
ZAF,5410,-31.7,27.2333,Lady Frere
ZAF,5411,-31.7,27.2333,Lady Frere
ZAF,5412,-31.7,27.2333,Lady Frere
ZAF,5414,-31.7,27.2333,Lady Frere
ZAF,5415,-31.7,27.2333,Lady Frere
ZAF,5416,-31.7,27.2333,Lady Frere
ZAF,5417,-31.7,27.2333,Lady Frere
ZAF,5418,-31.7,27.2333,Lady Frere
ZAF,5419,-31.7,27.2333,Lady Frere
ZAF,5420,-31.3667,27.05,Dordrecht
ZAF,5425,-31.5667,26.55,Sterkstroom
ZAF,5435,-31.3667,27.05,Dordrecht
ZAF,5436,-31.3667,27.05,Dordrecht
ZAF,5445,-31.4667,27.3333,Indwe
ZAF,5455,-31.5167,27.7,Cala
ZAF,5460,-30.9167,26.6833,Elliot
ZAF,5480,-31.0833,28.3667,Maclear
ZAF,5481,-31.0833,28.3667,Maclear
ZAF,5483,-31.0833,28.3667,Maclear
ZAF,5500,-31.4,26.3667,Molteno
ZAF,5600,-32.8833,27.4,King William'S Town
ZAF,5601,-32.8833,27.4,King William'S Town||King Williams Town
ZAF,5605,-32.8667,27.4333,Bisho
ZAF,5606,-32.8667,27.4333,Bisho
ZAF,5607,-32.8833,27.4,King William'S Town
ZAF,5608,-32.8667,27.4333,Bisho
ZAF,5609,-32.8833,27.4,King William'S Town
ZAF,5610,-32.8833,27.4,King William'S Town
ZAF,5611,-32.8833,27.4,King Williams Town
ZAF,5612,-33.2,27.1167,Peddie
ZAF,5614,-32.8833,27.4,King Williams Town
ZAF,5620,-32.8667,27.4333,Bisho
ZAF,5630,-32.1667,26.8167,Whittlesea
ZAF,5643,-33.2,27.1167,Peddie
ZAF,5644,-33.2,27.1167,Peddie
ZAF,5645,-33.2,27.1167,Peddie
ZAF,5671,-32.8667,27.4333,Bisho
ZAF,5680,-32.6833,27.15,Keiskammahoek
ZAF,5686,-32.8167,26.9833,Middledrift
ZAF,5688,-33.0333,27.9167,East London
ZAF,5700,-32.7833,26.8333,Alice
ZAF,5701,-32.7833,26.8333,Alice
ZAF,5702,-32.7833,26.8333,Alice
ZAF,5703,-32.7833,26.8333,Alice
ZAF,5705,-32.7833,26.8333,Alice
ZAF,5706,-32.7833,26.8333,Alice
ZAF,5708,-32.7833,26.8333,Alice
ZAF,5720,-32.7833,26.6333,Fort Beaufort
ZAF,5730,-32.7833,26.6333,Fort Beaufort
